product_name,data_id,itemid,pre_test_info,report_delivery,home_collection_available,price,sample_type,general_faq
Fever Panel With Blood Culture,fever-panel-with-blood-culture,2104,No special preparation is required for the test.,Speak to our customer care,Home Collection Available,2100.0,"Blood, Urine","ALANINE AMINOTRANSFERASE (ALT/SGPT), SERUM
 ALANINE AMINOTRANSFERASE (ALT/SGPT)

ERYTHROCYTE SEDIMENTATION RATE (ESR)
 ERYTHROCYTE SEDIMENTATION RATE (ESR)

MALARIAL ANTIGEN ( VIVAX AND FALCIPARUM)
 MALARIA FALCIPARUM ANTIGEN
MALARIA VIVAX ANTIGEN

PERIPHERAL SMEAR FOR MALARIAL PARASITE (MP)
 MALARIA PARASITE
PARASITIC INDEX
SPECIES

TYPHIDOT - IGM
 TYPHIDOT - IGM

CULTURE AND SENSITIVITY - AEROBIC (BLOOD)
 CULTURE
CULTURE FINAL REPORT
CULTURE PRELIMINARY 1
CULTURE PRELIMINARY 2
EPITHELIAL CELLS
EPITHELIAL CELLS
GRAM STAIN
MICROSCOPY
ORGANISM
ORGANISM
ORGANISMS
OTHERS
PUS CELLS
PUS CELLS
WET MOUNT"
Amh Ferti Screen,amh-ferti-screen ,2106,Speak to our customer care,Speak to our customer care,Home Collection Available,3000.0,,
Pcod & Ir (insuline Resistance ) Panel,pcod-ir-insuline-resistance-panel,2107,Speak to our customer care,Speak to our customer care,Home Collection Available,3850.0,Speak to our customer care,"GLUCOSE, FASTING
 GLUCOSE
 FASTING

HOMA IR;INSULIN RESISTANCE INDEX
 BETA CELL FUNCTION (%B)
C-PEPTIDE
FASTING GLUCOSE
HOMA INDEX
INSULIN (FASTING)
INSULIN SENSITIVITY (%S)

FOLLICLE STIMULATING HORMONE (FSH)
 FOLLICLE STIMULATING HORMONE (FSH)

LUTEINIZING HORMONE (LH)
 LH:LUTEINIZING HORMONE

PROLACTIN
 PROLACTIN

TESTOSTERONE, TOTAL
 TESTOSTERONE
 TOTAL

ULTRASENSITIVE TSH
 ULTRA SENSITIVE TSH"
"Gastroenteritis Panel, Adult",gastroenteritis-panel-adult,2108,Any special preparation for the test is not required,Speak to our customer care,Home Collection Available,990.0,Blood,"STOOL ROUTINE EXAMINATION
 CHEMICAL EXAMINATION
COLOUR
CONSISTENCY
CYSTS
EPITHELIAL CELLS
FAT GLOBULES
MICROSCOPIC EXAMINATION
MUCUS
MUSCLE FIBRES
OCCULT BLOOD
OTHERS
OVA
pH
PHYSICAL EXAMINATION
PUS CELLS
RED BLOOD CELLS
STARCH GRANULES
VEGETABLE CELLS

CULTURE AND SENSITIVITY - AEROBIC (CONVENTIONAL)
 CULTURE
EPITHELIAL CELLS
EPITHELIAL CELLS
GRAM STAIN
MICROSCOPY
ORGANISM
ORGANISM
ORGANISMS
OTHERS
PUS CELLS
PUS CELLS
WET MOUNT"
"Gastroenteritis Panel, Peadiatric",gastroenteritis-panel-peadiatric,2109,Any special preparation for the test is not required,Speak to our customer care,Home Collection Available,1870.0,Blood,"STOOL ROUTINE EXAMINATION
 CHEMICAL EXAMINATION
COLOUR
CONSISTENCY
CYSTS
EPITHELIAL CELLS
FAT GLOBULES
MICROSCOPIC EXAMINATION
MUCUS
MUSCLE FIBRES
OCCULT BLOOD
OTHERS
OVA
pH
PHYSICAL EXAMINATION
PUS CELLS
RED BLOOD CELLS
STARCH GRANULES
VEGETABLE CELLS

CULTURE AND SENSITIVITY - AEROBIC (CONVENTIONAL)
 CULTURE
EPITHELIAL CELLS
EPITHELIAL CELLS
GRAM STAIN
MICROSCOPY
ORGANISM
ORGANISM
ORGANISMS
OTHERS
PUS CELLS
PUS CELLS
WET MOUNT

STOOL FOR ROTAVIRUS
 STOOL FOR ROTAVIRUS"
Tb Plus,tb-plus,2110,Speak to our customer care,Speak to our customer care,Home Collection Available,2420.0,Speak to our customer care,"MYCOBACTERIUM TUBERCULOSIS (TB) DNA PCR - QUALITATIVE
 MYCOBACTERIUM TUBERCULOSIS (TB) DNA PCR - QUALITATIVE
RESULT
TYPE OF SPECIMEN

ACID FAST BACILLI CULTURE (AFB BACTEC)
 CULTURE FINAL REPORT
CULTURE PRELIMINARY 1
CULTURE PRELIMINARY 2
CULTURE PRELIMINARY 3
CULTURE PRELIMINARY 4
CULTURE PRELIMINARY 5
CULTURE PRELIMINARY 6
EPITHELIAL CELLS
MICROSCOPY
ORGANISM
ORGANISMS
OTHERS
PUS CELLS
ZIEHL–NEELSEN STAIN"
Torch Avidity,torch-avidity,2111,Speak to our customer care,Speak to our customer care,Home Collection Available,1760.0,Speak to our customer care,"RUBELLA (GERMAN MEASLES) AVIDITY, IGG
 RUBELLA (GERMAN MEASLES) AVIDITY
 IGG

CYTOMEGALOVIRUS (CMV) AVIDITY, IGG
 CYTOMEGALOVIRUS (CMV) AVIDITY
 IGG

TOXOPLASMA AVIDITY IGG
 TOXOPLASMA AVIDITY IGG"
Mumps Igg & Igm (elisa),mumps-igg-igm-elisa,2161,No special preparation is required for the test.,Speak to our customer care,Home Collection Available,2300.0,-,"MUMPS IGG
 MUMPS IGG

MUMPS IGM
 MUMPS IGM"
Cholesterol/triglycerides,cholesteroltriglycerides,2238,No special preparation is required for the test.,Speak to our customer care,Home Collection Available,340.0,-,"TRIGLYCERIDES - SERUM
 TRIGLYCERIDES

CHOLESTEROL - SERUM
 TOTAL CHOLESTEROL"
Sgot Sgpt,sgot-sgpt,2239,No special preparation is required for the test.,Speak to our customer care,Home Collection Available,260.0,-,"ALANINE AMINOTRANSFERASE (ALT/SGPT), SERUM
 ALANINE AMINOTRANSFERASE (ALT/SGPT)

ASPARTATE AMINOTRANSFERASE (AST/SGOT), SERUM
 ASPARTATE AMINOTRANSFERASE (AST/SGOT)"
Sgpt/bilirubin,sgptbilirubin,2240,No special preparation is required for the test.,Speak to our customer care,Home Collection Available,310.0,-,"BILIRUBIN, TOTAL - SERUM
 BILIRUBIN
 TOTAL

ALANINE AMINOTRANSFERASE (ALT/SGPT), SERUM
 ALANINE AMINOTRANSFERASE (ALT/SGPT)"
Sgpt/bilirubin/alkaline Phosphate,sgptbilirubinalkaline-phosphate,2241,No special preparation is required for the test.,Speak to our customer care,Home Collection Available,470.0,-,"BILIRUBIN, TOTAL - SERUM
 BILIRUBIN
 TOTAL

ALKALINE PHOSPHATASE - SERUM
 ALKALINE PHOSPHATASE

ALANINE AMINOTRANSFERASE (ALT/SGPT), SERUM
 ALANINE AMINOTRANSFERASE (ALT/SGPT)"
Sgpt/protein/albumin,sgptproteinalbumin,2242,No special preparation is required for the test.,Speak to our customer care,Home Collection Available,480.0,-,"ALBUMIN - SERUM
 ALBUMIN

PROTEIN, TOTAL - SERUM
 PROTEIN
 TOTAL

ALANINE AMINOTRANSFERASE (ALT/SGPT), SERUM
 ALANINE AMINOTRANSFERASE (ALT/SGPT)"
Sgpt/bilirubin/protein/albumin,sgptbilirubinproteinalbumin,2243,No special preparation is required for the test.,Speak to our customer care,Home Collection Available,660.0,-,"ALBUMIN - SERUM
 ALBUMIN

BILIRUBIN, TOTAL - SERUM
 BILIRUBIN
 TOTAL

PROTEIN, TOTAL - SERUM
 PROTEIN
 TOTAL

ALANINE AMINOTRANSFERASE (ALT/SGPT), SERUM
 ALANINE AMINOTRANSFERASE (ALT/SGPT)"
Bun/creatinine,buncreatinine,2244,No special preparation is required for the test.,Speak to our customer care,Home Collection Available,280.0,-,"BLOOD UREA NITROGEN
 BLOOD UREA NITROGEN
UREA.

CREATININE, SERUM
 CREATININE"
Creatinine/sodium/potassium,creatininesodiumpotassium,2245,No special preparation is required for the test.,Speak to our customer care,Home Collection Available,410.0,-,"CREATININE, SERUM
 CREATININE

POTASSIUM - SERUM / PLASMA
 POTASSIUM

SODIUM - SERUM
 SODIUM"
Creatinine/electrolytes,creatinineelectrolytes,2246,No special preparation is required for the test.,Speak to our customer care,Home Collection Available,510.0,-,"CREATININE, SERUM
 CREATININE

SODIUM - SERUM
 SODIUM

POTASSIUM - SERUM / PLASMA
 POTASSIUM

CHLORIDE - SERUM
 CHLORIDE"
Creatinine/protein/albumin,creatinineproteinalbumin,2247,No special preparation is required for the test.,Speak to our customer care,Home Collection Available,500.0,-,"CREATININE, SERUM
 CREATININE

ALBUMIN - SERUM
 ALBUMIN

PROTEIN, TOTAL - SERUM
 PROTEIN
 TOTAL"
Liver Screen,liver-screen,2248,No special preparation is required for the test.,Speak to our customer care,Home Collection Available,390.0,-,"BILIRUBIN, TOTAL - SERUM
 BILIRUBIN
 TOTAL

ALANINE AMINOTRANSFERASE (ALT/SGPT), SERUM
 ALANINE AMINOTRANSFERASE (ALT/SGPT)

ASPARTATE AMINOTRANSFERASE (AST/SGOT), SERUM
 ASPARTATE AMINOTRANSFERASE (AST/SGOT)"
Neonatal Liver Screen,neonatal-liver-screen,2249,No special preparation is required for the test.,Speak to our customer care,Home Collection Available,350.0,-,"NEONATAL BILIRUBIN
 BILIRUBIN CONJUGATED (DIRECT).
BILIRUBIN UNCONJUGATED (INDIRECT)
NEONATAL BILIRUBIN

ALANINE AMINOTRANSFERASE (ALT/SGPT), SERUM
 ALANINE AMINOTRANSFERASE (ALT/SGPT)

ASPARTATE AMINOTRANSFERASE (AST/SGOT), SERUM
 ASPARTATE AMINOTRANSFERASE (AST/SGOT)"
Urea Creatinine With Electrolytes,urea-creatinine-with-electrolytes,2250,No special preparation is required for the test.,Speak to our customer care,Home Collection Available,570.0,-,"UREA - SERUM
 UREA

CREATININE, SERUM
 CREATININE

CHLORIDE - SERUM
 CHLORIDE

POTASSIUM - SERUM / PLASMA
 POTASSIUM

SODIUM - SERUM
 SODIUM"
Kidney Screen,kidney-screen,2251,No special preparation is required for the test.,Speak to our customer care,Home Collection Available,270.0,-,"UREA - SERUM
 UREA

CREATININE, SERUM
 CREATININE"
Creatinine/calcium/phosphorus,creatininecalciumphosphorus,2253,No special preparation is required for the test.,Speak to our customer care,Home Collection Available,540.0,-,"CALCIUM, SERUM
 CALCIUM

PHOSPHORUS, INORGANIC - SERUM
 PHOSPHORUS
 INORGANIC

CREATININE, SERUM
 CREATININE"
Sgpt/bilirubin/hbsag,sgptbilirubinhbsag,2254,Speak to our customer care,Speak to our customer care,Home Collection Available,900.0,Speak to our customer care,"ALANINE AMINOTRANSFERASE (ALT/SGPT), SERUM
 ALANINE AMINOTRANSFERASE (ALT/SGPT)

BILIRUBIN SERUM - TOTAL/DIRECT/INDIRECT
 BILIRUBIN (INDIRECT)
BILIRUBIN CONJUGATED (DIRECT)
BILIRUBIN
 TOTAL

HBS AG SCREENING(RAPID)
 HBS AG SCREENING(RAPID)"
Hb Platelets,hb-platelets,2255,No special preparation is required for the test.,Speak to our customer care,Home Collection Available,230.0,-,"PLATELET COUNT
 PLATELET COUNT

HEMOGLOBIN
 HAEMOGLOBIN"
Hb/rbc/rbc Indices,hbrbcrbc-indices,2256,No special preparation is required for the test.,Speak to our customer care,Home Collection Available,360.0,-,"MCH
 MCH

MCHC
 MCHC

MCV
 MCV

RBC COUNT
 RBC COUNT

HEMOGLOBIN
 HAEMOGLOBIN"
Rbc/mcv/mch/mchc,rbcmcvmchmchc,2257,No special preparation is required for the test.,Speak to our customer care,Home Collection Available,230.0,-,"MCH
 MCH

MCHC
 MCHC

MCV
 MCV

RBC COUNT
 RBC COUNT"
F Hba1c,f-hba1c,2258,Speak to our customer care,Speak to our customer care,Home Collection Available,560.0,Speak to our customer care,"GLUCOSE, FASTING
 GLUCOSE
 FASTING

HBA1C, GLYCATED HEMOGLOBIN
 ESTIMATED AVERAGE GLUCOSE (eAG)
HBA1C
 GLYCATED HEMOGLOBIN"
Sgpt/bs Bp,sgptbs-bp,2259,Speak to our customer care,Speak to our customer care,Home Collection Available,240.0,Speak to our customer care,"ALANINE AMINOTRANSFERASE (ALT/SGPT), SERUM
 ALANINE AMINOTRANSFERASE (ALT/SGPT)

URINE- BILE PIGMENT AND BILE SALT
 URINE BILE PIGMENT
URINE BILE SALTS"
Creatinine/mau,creatininemau,2260,Speak to our customer care,Speak to our customer care,Home Collection Available,600.0,Speak to our customer care,"CREATININE, SERUM
 CREATININE

MICROALBUMIN ( MAU)- SPOT URINE
 CREATININE - SPOT URINE
MICROALBUMIN ( MAU)- SPOT URINE
URINE MICROALBUMIN/CREATININE RATIO"
Sgpt/urine R,sgpturine-r,2261,Speak to our customer care,Speak to our customer care,Home Collection Available,240.0,Speak to our customer care,"ALANINE AMINOTRANSFERASE (ALT/SGPT), SERUM
 ALANINE AMINOTRANSFERASE (ALT/SGPT)"
Ft3 Tsh,ft3-tsh,2262,No special preparation is required for the test.,Speak to our customer care,Home Collection Available,540.0,-,"THYROID STIMULATING HORMONE (TSH), SERUM
 THYROID STIMULATING HORMONE (TSH)

FREE T3 (FT3)
 FREE T3 (FT3)"
Bilirubin/hbsag,bilirubinhbsag,2263,Speak to our customer care,Speak to our customer care,Home Collection Available,770.0,Speak to our customer care,"BILIRUBIN SERUM - TOTAL/DIRECT/INDIRECT
 BILIRUBIN (INDIRECT)
BILIRUBIN CONJUGATED (DIRECT)
BILIRUBIN
 TOTAL

HBS AG SCREENING(RAPID)
 HBS AG SCREENING(RAPID)"
Hba1c/mau,hba1cmau,2266,Speak to our customer care,Speak to our customer care,Home Collection Available,950.0,Speak to our customer care,"HBA1C, GLYCATED HEMOGLOBIN
 ESTIMATED AVERAGE GLUCOSE (eAG)
HBA1C
 GLYCATED HEMOGLOBIN

MICROALBUMIN ( MAU)- SPOT URINE
 CREATININE - SPOT URINE
MICROALBUMIN ( MAU)- SPOT URINE
URINE MICROALBUMIN/CREATININE RATIO"
F Hba1c Mau,f-hba1c-mau,2267,Speak to our customer care,Speak to our customer care,Home Collection Available,1010.0,Speak to our customer care,"GLUCOSE, FASTING
 GLUCOSE
 FASTING

HBA1C, GLYCATED HEMOGLOBIN
 ESTIMATED AVERAGE GLUCOSE (eAG)
HBA1C
 GLYCATED HEMOGLOBIN

MICROALBUMIN ( MAU)- SPOT URINE
 CREATININE - SPOT URINE
MICROALBUMIN ( MAU)- SPOT URINE
URINE MICROALBUMIN/CREATININE RATIO"
Fbs/insulin F,fbsinsulin-f,2268,Speak to our customer care,Speak to our customer care,Home Collection Available,740.0,Speak to our customer care,"GLUCOSE, FASTING
 GLUCOSE
 FASTING

INSULIN (FASTING)
 INSULIN (FASTING)"
Fbs/pp/hba1c/mau,fbspphba1cmau,2269,Speak to our customer care,Speak to our customer care,Home Collection Available,1080.0,Speak to our customer care,"GLUCOSE, FASTING
 GLUCOSE
 FASTING

GLUCOSE, POST PRANDIAL (PP), 2 HOURS (POST MEAL)
 GLUCOSE
 POST PRANDIAL (PP)
 2 HOURS

HBA1C, GLYCATED HEMOGLOBIN
 ESTIMATED AVERAGE GLUCOSE (eAG)
HBA1C
 GLYCATED HEMOGLOBIN

MICROALBUMIN ( MAU)- SPOT URINE
 CREATININE - SPOT URINE
MICROALBUMIN ( MAU)- SPOT URINE
URINE MICROALBUMIN/CREATININE RATIO"
Fbs/pp/hba1c,fbspphba1c,2271,Speak to our customer care,Speak to our customer care,Home Collection Available,630.0,Speak to our customer care,"GLUCOSE, FASTING
 GLUCOSE
 FASTING

GLUCOSE, POST PRANDIAL (PP), 2 HOURS (POST MEAL)
 GLUCOSE
 POST PRANDIAL (PP)
 2 HOURS

HBA1C, GLYCATED HEMOGLOBIN
 ESTIMATED AVERAGE GLUCOSE (eAG)
HBA1C
 GLYCATED HEMOGLOBIN"
Fbs/insulin F/pp/insulin Pp,fbsinsulin-fppinsulin-pp,2273,Speak to our customer care,Speak to our customer care,Home Collection Available,1480.0,Speak to our customer care,"GLUCOSE, FASTING
 GLUCOSE
 FASTING

INSULIN (FASTING)
 INSULIN (FASTING)

GLUCOSE, POST PRANDIAL (PP), 2 HOURS (POST MEAL)
 GLUCOSE
 POST PRANDIAL (PP)
 2 HOURS

INSULIN (PP)
 INSULIN (PP)"
Urine Routine + Culture Sensitivity,urine-routine--culture-sensitivity,2274,Speak to our customer care,Speak to our customer care,Home Collection Available,650.0,Speak to our customer care,"CULTURE AND SENSITIVITY URINE
 CULTURE
EPITHELIAL CELLS
EPITHELIAL CELLS
GRAM STAIN
MICROSCOPY
ORGANISM
ORGANISM
ORGANISMS
OTHERS
PUS CELLS
PUS CELLS
WET MOUNT"
Creatinine/acr,creatinineacr,2275,No special preparation is required for the test.,Speak to our customer care,Home Collection Available,460.0,-,"CULTURE AND SENSITIVITY URINE
 CULTURE
EPITHELIAL CELLS
EPITHELIAL CELLS
GRAM STAIN
MICROSCOPY
ORGANISM
ORGANISM
ORGANISMS
OTHERS
PUS CELLS
PUS CELLS
WET MOUNT

URINE PROTEIN / CREATININE RATIO SPOT
 CREATININE - SPOT URINE
PROTEIN - SPOT URINE
URINE PROTEIN / CREATININE RATIO SPOT"
"Thyroxine (t4, Total), Thyroid Stimulating Hormone (tsh), Serum",thyroxine-t4-total-thyroid-stimulating-hormone-tsh-serum ,2289,Speak to our customer care,Speak to our customer care,Home Collection Available,340.0,,
Free T4 (ft4) And Tsh,free-t4-ft4-and-tsh ,2290,Speak to our customer care,Speak to our customer care,Home Collection Available,420.0,,
"Tri Iodothyronine (t3, Total), Thyroxine (t4, Total), Serum",tri-iodothyronine-t3-total-thyroxine-t4-total-serum ,2292,Speak to our customer care,Speak to our customer care,Home Collection Available,350.0,,
"Tri Iodothyronine (t3, Total), Thyroid Stimulating Hormone (tsh), Serum",tri-iodothyronine-t3-total-thyroid-stimulating-hormone-tsh-serum ,2293,Speak to our customer care,Speak to our customer care,Home Collection Available,440.0,,
Platelets Mp,platelets-mp,2294,No special preparation is required for the test.,Speak to our customer care,Home Collection Available,250.0,-,"PLATELET COUNT
 PLATELET COUNT

PERIPHERAL SMEAR FOR MALARIAL PARASITE (MP)
 MALARIA PARASITE
PARASITIC INDEX
SPECIES"
Tc Dc Platelets Mp,tc-dc-platelets-mp,2295,No special preparation is required for the test.,Speak to our customer care,Home Collection Available,500.0,-,"PLATELET COUNT
 PLATELET COUNT

PERIPHERAL SMEAR FOR MALARIAL PARASITE (MP)
 MALARIA PARASITE
PARASITIC INDEX
SPECIES"
"Hemoglobin, Total And Differential Leucocyte Counts (hb, Tlc & Dlc)",hemoglobin-total-and-differential-leucocyte-counts-hb-tlc-dlc,2296,No special preparation is required for the test.,Speak to our customer care,Home Collection Available,250.0,-,"HEMOGLOBIN
 HAEMOGLOBIN"
Covid 19,covid-19,2411,Speak to our customer care,Speak to our customer care,Home Collection Available,800.0,Speak to our customer care,"COVID -19 RT PCR
 COVID-19(SARS-CoV 2)-REAL TIME PCR(RT-PCR)
E-Gene CT value
N-Gene CT VALUE
ORF1ab Gene CT VALUE
RdRp Gene CT VALUE
SAMPLE TYPE
SARS-CoV-2"
Pk-covid 19hc Package,pkcovid-19hc-package,2419,Speak to our customer care,Speak to our customer care,Home Collection Available,500.0,Speak to our customer care,"COVID 19 HC PACKAGE
 19 HC PACKAGE"
Phlebo Protection Kit,phlebo-protection-kit,2428,Speak to our customer care,Speak to our customer care,Home Collection Available,500.0,Speak to our customer care,"PHLEBO PROTECTION KIT.
 PHLEBO PROTECTION KIT."
Sars-cov-2 Igg Antibody Test,sarscov2-igg-antibody-test,2462,Speak to our customer care,Speak to our customer care,Home Collection Available,990.0,Speak to our customer care,"ANTI-SARS-COV-2 IGG
 Anti-SARS-CoV-2 IgG
PATIENT CATEGORY"
Growth Hormone Suppression Test,growth-hormone-suppression-test,1240,Speak to our customer care,Speak to our customer care,Home Collection Available,2810.0,Speak to our customer care,"GROWTH HORMONE SUPPRESSION TEST, BASAL
 GROWTH HORMONE SUPPRESSION TEST
 BASAL

GROWTH HORMONE SUPPRESSION TEST, 60 MINUTES
 GROWTH HORMONE SUPPRESSION TEST
 60 MINUTES

GROWTH HORMONE SUPPRESSION TEST, 120 MINUTES
 GROWTH HORMONE SUPPRESSION TEST
 120 MINUTES

GROWTH HORMONE SUPPRESSION TEST,  POST GLUCOSE LOAD (30 MIN)
 GROWTH HORMONE SUPPRESSION TEST
  POST GLUCOSE LOAD (30 MIN)"
Sbi- Immunity Panel Advanced,sbi-immunity-panel-advanced,2408,Speak to our customer care,Speak to our customer care,Home Collection Available,499.0,Speak to our customer care,"GLUCOSE, RANDOM
 GLUCOSE
 RANDOM

C-REACTIVE PROTEIN CRP (QUANTITATIVE)
 C-REACTIVE PROTEIN  CRP (QUANTITATIVE)"
Resume Work,resume-work,2497,Speak to our customer care,Speak to our customer care,Home Collection Available,999.0,Speak to our customer care,"ALANINE AMINOTRANSFERASE (ALT/SGPT), SERUM
 ALANINE AMINOTRANSFERASE (ALT/SGPT)

CREATININE, SERUM
 CREATININE

C-REACTIVE PROTEIN CRP (QUANTITATIVE)
 C-REACTIVE PROTEIN  CRP (QUANTITATIVE)

ANTI-SARS-COV-2 IGG
 Anti-SARS-CoV-2 IgG
PATIENT CATEGORY"
Covid Health Check,covid-health-check,2498,Speak to our customer care,Speak to our customer care,Home Collection Available,2999.0,Speak to our customer care,"INTERLEUKIN-6, IL-6
 INTERLEUKIN-6
 IL-6

ANTI-SARS-COV-2 IGG
 Anti-SARS-CoV-2 IgG
PATIENT CATEGORY

ALANINE AMINOTRANSFERASE (ALT/SGPT), SERUM
 ALANINE AMINOTRANSFERASE (ALT/SGPT)"
Covid Shield,covid-shield,2499,Speak to our customer care,Speak to our customer care,Home Collection Available,1999.0,Speak to our customer care,"RENAL PROFILE/RENAL FUNCTION TEST (RFT/KFT)
 BLOOD UREA NITROGEN
CALCIUM
CHLORIDE
CREATININE
PHOSPHORUS
 INORGANIC
POTASSIUM
SODIUM
UREA
URIC ACID

LIVER FUNCTION TEST (LFT)
 A/G RATIO
ALANINE AMINOTRANSFERASE (ALT/SGPT)
ALBUMIN
ALKALINE PHOSPHATASE
ASPARTATE AMINOTRANSFERASE (AST/SGOT)
BILIRUBIN (INDIRECT)
BILIRUBIN CONJUGATED (DIRECT)
BILIRUBIN
 TOTAL
GLOBULIN
PROTEIN
 TOTAL

C-REACTIVE PROTEIN CRP (QUANTITATIVE)
 C-REACTIVE PROTEIN  CRP (QUANTITATIVE)

ANTI-SARS-COV-2 IGG
 Anti-SARS-CoV-2 IgG
PATIENT CATEGORY"
Sars-cov-2 Igm Antibody,sarscov2-igm-antibody,2508,Speak to our customer care,Speak to our customer care,Home Collection Available,990.0,Speak to our customer care,"SARS-COV-2 IGM
 SARS-COV-2 IGM"
Pre Covid Health Check - Basic Panel,pre-covid-health-check-basic-panel,2511,Speak to our customer care,Speak to our customer care,Home Collection Available,3999.0,Speak to our customer care,"GLUCOSE, FASTING
 GLUCOSE
 FASTING

HBA1C, GLYCATED HEMOGLOBIN
 ESTIMATED AVERAGE GLUCOSE (eAG)
HBA1C
 GLYCATED HEMOGLOBIN

LIPID PROFILE
 CHOL / HDL RATIO
HDL CHOLESTEROL
LDL CHOLESTEROL
NON-HDL CHOLESTEROL
TOTAL CHOLESTEROL
TRIGLYCERIDES
VLDL CHOLESTEROL

LIVER FUNCTION TEST (LFT)
 A/G RATIO
ALANINE AMINOTRANSFERASE (ALT/SGPT)
ALBUMIN
ALKALINE PHOSPHATASE
ASPARTATE AMINOTRANSFERASE (AST/SGOT)
BILIRUBIN (INDIRECT)
BILIRUBIN CONJUGATED (DIRECT)
BILIRUBIN
 TOTAL
GLOBULIN
PROTEIN
 TOTAL

RENAL PROFILE/RENAL FUNCTION TEST (RFT/KFT)
 BLOOD UREA NITROGEN
CALCIUM
CHLORIDE
CREATININE
PHOSPHORUS
 INORGANIC
POTASSIUM
SODIUM
UREA
URIC ACID

HS-CRP (HIGH SENSITIVITY C-REACTIVE PROTEIN)
 HS-CRP (HIGH SENSITIVITY C-REACTIVE PROTEIN)

ANTI-SARS-COV-2 IGG
 Anti-SARS-CoV-2 IgG
PATIENT CATEGORY"
Post Covid Health Check,post-covid-health-check,2512,Speak to our customer care,Speak to our customer care,Home Collection Available,6999.0,Speak to our customer care,"GLUCOSE, FASTING
 GLUCOSE
 FASTING

GLUCOSE, POST PRANDIAL (PP), 2 HOURS (POST MEAL)
 GLUCOSE
 POST PRANDIAL (PP)
 2 HOURS

HBA1C, GLYCATED HEMOGLOBIN
 ESTIMATED AVERAGE GLUCOSE (eAG)
HBA1C
 GLYCATED HEMOGLOBIN

HS-CRP (HIGH SENSITIVITY C-REACTIVE PROTEIN)
 HS-CRP (HIGH SENSITIVITY C-REACTIVE PROTEIN)

LIPID PROFILE
 CHOL / HDL RATIO
HDL CHOLESTEROL
LDL CHOLESTEROL
NON-HDL CHOLESTEROL
TOTAL CHOLESTEROL
TRIGLYCERIDES
VLDL CHOLESTEROL

LIVER FUNCTION TEST (LFT)
 A/G RATIO
ALANINE AMINOTRANSFERASE (ALT/SGPT)
ALBUMIN
ALKALINE PHOSPHATASE
ASPARTATE AMINOTRANSFERASE (AST/SGOT)
BILIRUBIN (INDIRECT)
BILIRUBIN CONJUGATED (DIRECT)
BILIRUBIN
 TOTAL
GLOBULIN
PROTEIN
 TOTAL

RENAL PROFILE/RENAL FUNCTION TEST (RFT/KFT)
 BLOOD UREA NITROGEN
CALCIUM
CHLORIDE
CREATININE
PHOSPHORUS
 INORGANIC
POTASSIUM
SODIUM
UREA
URIC ACID

THYROID STIMULATING HORMONE (TSH), SERUM
 THYROID STIMULATING HORMONE (TSH)

LACTATE DEHYDROGENASE (LDH)- SERUM
 LDH: LACTATE DEHYDROGENASE

INTERLEUKIN-6, IL-6
 INTERLEUKIN-6
 IL-6

ANTI-SARS-COV-2 IGG
 Anti-SARS-CoV-2 IgG
PATIENT CATEGORY"
Covid 19 Rt Pcr With Home Collection,covid-19-rt-pcr-with-home-collection,2446,,,Home Collection Available,750.0,-,"COVID -19 RT PCR
 COVID-19(SARS-CoV 2)-REAL TIME PCR(RT-PCR)
E-Gene CT value
N-Gene CT VALUE
ORF1ab Gene CT VALUE
RdRp Gene CT VALUE
SAMPLE TYPE
SARS-CoV-2"
Covid care Screening,covid care-screening,3210,,,Home Collection Available,4999.0,,
Covid care Check,covid care-check,3211,,,Home Collection Available,3999.0,,
Covid care Follow-up,covid care-followup,3212,,,Home Collection Available,3650.0,,
Covid 19 Rtpcr With Home Collection,covid-19-rtpcr-with-home-collection,2446,,,Home Collection Available,750.0,-,"COVID -19 RT PCR
 COVID-19(SARS-CoV 2)-REAL TIME PCR(RT-PCR)
E-Gene CT value
N-Gene CT VALUE
ORF1ab Gene CT VALUE
RdRp Gene CT VALUE
SAMPLE TYPE
SARS-CoV-2"
